,Unnamed: 0,semantic,correct_relationships,Success_Rate,model,CF,dataset
161,161,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
162,162,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
163,163,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
164,164,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
165,165,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
166,166,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
167,167,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
168,168,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
169,169,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
170,170,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
171,171,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
172,172,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
173,173,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
174,174,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
175,175,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
176,176,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
177,177,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
178,178,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
179,179,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
180,180,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
181,181,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
182,182,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
183,183,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
184,184,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
185,185,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
186,186,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
187,187,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
188,188,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
189,189,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
190,190,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
191,191,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
192,192,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
193,193,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
194,194,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
195,195,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
196,196,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
197,197,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
198,198,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
199,199,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
200,200,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
201,201,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
202,202,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
203,203,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
204,204,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
205,205,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
206,206,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
207,207,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
208,208,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
209,209,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
210,210,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
211,211,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
212,212,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
213,213,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
214,214,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
215,215,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
216,216,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
217,217,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
218,218,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
219,219,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
220,220,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
221,221,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
222,222,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
223,223,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
224,224,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
225,225,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
226,226,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
227,227,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
228,228,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
229,229,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
230,230,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
231,231,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
232,232,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
233,233,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
234,234,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
235,235,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
236,236,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
237,237,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
238,238,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
239,239,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
240,240,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
241,241,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
242,242,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
243,243,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
244,244,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
245,245,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
246,246,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
247,247,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
248,248,0.3333333333333333,0.3333333333333333,,MLP0,wachter,sanity-3-lin
0,0,0.0,0.0,1.0,forest0,FeatureTweak,sanity-3-non-add
1,1,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
2,2,1.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
3,3,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
4,4,1.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
5,5,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
6,6,1.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
7,7,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
8,8,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
9,9,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
10,10,0.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
11,11,0.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
12,12,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
13,13,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
14,14,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
15,15,0.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
16,16,1.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
17,17,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
18,18,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
19,19,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
20,20,0.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
21,21,0.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
22,22,0.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
23,23,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
24,24,0.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
25,25,1.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
26,26,0.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
27,27,0.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
28,28,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
29,29,1.0,1.0,,forest0,FeatureTweak,sanity-3-non-add
30,30,0.0,0.0,,forest0,FeatureTweak,sanity-3-non-add
31,31,0.0,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
32,32,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
33,33,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
34,34,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
35,35,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
36,36,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
37,37,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
38,38,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
39,39,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
40,40,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
41,41,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
42,42,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
43,43,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
44,44,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
45,45,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
46,46,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
47,47,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
48,48,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
49,49,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
50,50,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
51,51,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
52,52,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
53,53,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
54,54,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
55,55,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
56,56,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
57,57,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
58,58,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
59,59,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
60,60,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
61,61,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
62,62,0.6666666666666666,0.6666666666666666,,forest0,FeatureTweak,sanity-3-non-add
0,0,0.0,0.0,1.0,forest0,focus,sanity-3-non-add
1,1,1.0,1.0,,forest0,focus,sanity-3-non-add
2,2,1.0,1.0,,forest0,focus,sanity-3-non-add
3,3,1.0,1.0,,forest0,focus,sanity-3-non-add
4,4,1.0,1.0,,forest0,focus,sanity-3-non-add
5,5,0.0,1.0,,forest0,focus,sanity-3-non-add
6,6,1.0,0.0,,forest0,focus,sanity-3-non-add
7,7,0.0,1.0,,forest0,focus,sanity-3-non-add
8,8,1.0,0.0,,forest0,focus,sanity-3-non-add
9,9,1.0,1.0,,forest0,focus,sanity-3-non-add
10,10,0.0,1.0,,forest0,focus,sanity-3-non-add
11,11,1.0,1.0,,forest0,focus,sanity-3-non-add
12,12,0.0,1.0,,forest0,focus,sanity-3-non-add
13,13,0.0,1.0,,forest0,focus,sanity-3-non-add
14,14,1.0,0.0,,forest0,focus,sanity-3-non-add
15,15,1.0,0.0,,forest0,focus,sanity-3-non-add
16,16,1.0,1.0,,forest0,focus,sanity-3-non-add
17,17,1.0,1.0,,forest0,focus,sanity-3-non-add
18,18,1.0,1.0,,forest0,focus,sanity-3-non-add
19,19,1.0,1.0,,forest0,focus,sanity-3-non-add
20,20,1.0,0.0,,forest0,focus,sanity-3-non-add
21,21,0.0,1.0,,forest0,focus,sanity-3-non-add
22,22,1.0,0.0,,forest0,focus,sanity-3-non-add
23,23,1.0,1.0,,forest0,focus,sanity-3-non-add
24,24,1.0,1.0,,forest0,focus,sanity-3-non-add
25,25,1.0,1.0,,forest0,focus,sanity-3-non-add
26,26,1.0,1.0,,forest0,focus,sanity-3-non-add
27,27,1.0,1.0,,forest0,focus,sanity-3-non-add
28,28,1.0,0.0,,forest0,focus,sanity-3-non-add
29,29,1.0,0.0,,forest0,focus,sanity-3-non-add
30,30,1.0,1.0,,forest0,focus,sanity-3-non-add
31,31,0.0,1.0,,forest0,focus,sanity-3-non-add
32,32,1.0,1.0,,forest0,focus,sanity-3-non-add
33,33,1.0,1.0,,forest0,focus,sanity-3-non-add
34,34,0.0,1.0,,forest0,focus,sanity-3-non-add
35,35,1.0,0.0,,forest0,focus,sanity-3-non-add
36,36,1.0,1.0,,forest0,focus,sanity-3-non-add
37,37,0.0,1.0,,forest0,focus,sanity-3-non-add
38,38,0.0,0.0,,forest0,focus,sanity-3-non-add
39,39,1.0,1.0,,forest0,focus,sanity-3-non-add
40,40,1.0,0.0,,forest0,focus,sanity-3-non-add
41,41,1.0,0.0,,forest0,focus,sanity-3-non-add
42,42,1.0,1.0,,forest0,focus,sanity-3-non-add
43,43,1.0,0.0,,forest0,focus,sanity-3-non-add
44,44,1.0,1.0,,forest0,focus,sanity-3-non-add
45,45,1.0,1.0,,forest0,focus,sanity-3-non-add
46,46,1.0,1.0,,forest0,focus,sanity-3-non-add
47,47,0.0,1.0,,forest0,focus,sanity-3-non-add
48,48,1.0,1.0,,forest0,focus,sanity-3-non-add
49,49,1.0,1.0,,forest0,focus,sanity-3-non-add
50,50,1.0,0.0,,forest0,focus,sanity-3-non-add
51,51,1.0,1.0,,forest0,focus,sanity-3-non-add
52,52,1.0,1.0,,forest0,focus,sanity-3-non-add
53,53,0.0,1.0,,forest0,focus,sanity-3-non-add
54,54,0.0,1.0,,forest0,focus,sanity-3-non-add
55,55,1.0,1.0,,forest0,focus,sanity-3-non-add
56,56,1.0,1.0,,forest0,focus,sanity-3-non-add
57,57,1.0,1.0,,forest0,focus,sanity-3-non-add
58,58,1.0,0.0,,forest0,focus,sanity-3-non-add
59,59,1.0,1.0,,forest0,focus,sanity-3-non-add
60,60,0.0,0.0,,forest0,focus,sanity-3-non-add
61,61,0.0,1.0,,forest0,focus,sanity-3-non-add
62,62,1.0,1.0,,forest0,focus,sanity-3-non-add
63,63,1.0,1.0,,forest0,focus,sanity-3-non-add
64,64,0.0,1.0,,forest0,focus,sanity-3-non-add
65,65,1.0,0.0,,forest0,focus,sanity-3-non-add
66,66,0.0,0.0,,forest0,focus,sanity-3-non-add
67,67,1.0,1.0,,forest0,focus,sanity-3-non-add
68,68,1.0,1.0,,forest0,focus,sanity-3-non-add
69,69,1.0,1.0,,forest0,focus,sanity-3-non-add
70,70,0.0,0.0,,forest0,focus,sanity-3-non-add
71,71,0.0,1.0,,forest0,focus,sanity-3-non-add
72,72,0.0,0.0,,forest0,focus,sanity-3-non-add
73,73,0.0,1.0,,forest0,focus,sanity-3-non-add
74,74,0.0,0.0,,forest0,focus,sanity-3-non-add
75,75,0.0,0.0,,forest0,focus,sanity-3-non-add
76,76,1.0,1.0,,forest0,focus,sanity-3-non-add
77,77,0.0,1.0,,forest0,focus,sanity-3-non-add
78,78,0.0,1.0,,forest0,focus,sanity-3-non-add
79,79,1.0,1.0,,forest0,focus,sanity-3-non-add
80,80,1.0,1.0,,forest0,focus,sanity-3-non-add
81,81,1.0,1.0,,forest0,focus,sanity-3-non-add
82,82,1.0,1.0,,forest0,focus,sanity-3-non-add
83,83,1.0,1.0,,forest0,focus,sanity-3-non-add
84,84,1.0,1.0,,forest0,focus,sanity-3-non-add
85,85,1.0,0.0,,forest0,focus,sanity-3-non-add
86,86,1.0,0.0,,forest0,focus,sanity-3-non-add
87,87,0.0,0.0,,forest0,focus,sanity-3-non-add
88,88,1.0,1.0,,forest0,focus,sanity-3-non-add
89,89,1.0,1.0,,forest0,focus,sanity-3-non-add
90,90,1.0,1.0,,forest0,focus,sanity-3-non-add
91,91,1.0,1.0,,forest0,focus,sanity-3-non-add
92,92,1.0,0.0,,forest0,focus,sanity-3-non-add
93,93,1.0,1.0,,forest0,focus,sanity-3-non-add
94,94,1.0,1.0,,forest0,focus,sanity-3-non-add
95,95,1.0,1.0,,forest0,focus,sanity-3-non-add
96,96,0.0,1.0,,forest0,focus,sanity-3-non-add
97,97,0.0,1.0,,forest0,focus,sanity-3-non-add
98,98,1.0,1.0,,forest0,focus,sanity-3-non-add
99,99,1.0,1.0,,forest0,focus,sanity-3-non-add
100,100,0.0,0.0,,forest0,focus,sanity-3-non-add
101,101,1.0,0.0,,forest0,focus,sanity-3-non-add
102,102,1.0,1.0,,forest0,focus,sanity-3-non-add
103,103,0.0,1.0,,forest0,focus,sanity-3-non-add
104,104,0.0,0.0,,forest0,focus,sanity-3-non-add
105,105,0.0,1.0,,forest0,focus,sanity-3-non-add
106,106,1.0,1.0,,forest0,focus,sanity-3-non-add
107,107,1.0,1.0,,forest0,focus,sanity-3-non-add
108,108,0.0,1.0,,forest0,focus,sanity-3-non-add
109,109,0.0,1.0,,forest0,focus,sanity-3-non-add
110,110,1.0,1.0,,forest0,focus,sanity-3-non-add
111,111,0.0,1.0,,forest0,focus,sanity-3-non-add
112,112,1.0,1.0,,forest0,focus,sanity-3-non-add
113,113,1.0,0.0,,forest0,focus,sanity-3-non-add
114,114,1.0,1.0,,forest0,focus,sanity-3-non-add
115,115,1.0,1.0,,forest0,focus,sanity-3-non-add
116,116,0.0,0.0,,forest0,focus,sanity-3-non-add
117,117,1.0,1.0,,forest0,focus,sanity-3-non-add
118,118,0.0,1.0,,forest0,focus,sanity-3-non-add
119,119,1.0,1.0,,forest0,focus,sanity-3-non-add
120,120,0.0,0.0,,forest0,focus,sanity-3-non-add
121,121,1.0,0.0,,forest0,focus,sanity-3-non-add
122,122,1.0,1.0,,forest0,focus,sanity-3-non-add
123,123,1.0,1.0,,forest0,focus,sanity-3-non-add
124,124,1.0,1.0,,forest0,focus,sanity-3-non-add
125,125,1.0,1.0,,forest0,focus,sanity-3-non-add
126,126,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
127,127,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
128,128,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
129,129,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
130,130,1.0,1.0,,forest0,focus,sanity-3-non-add
131,131,1.0,1.0,,forest0,focus,sanity-3-non-add
132,132,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
133,133,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
134,134,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
135,135,1.0,0.3333333333333333,,forest0,focus,sanity-3-non-add
136,136,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
137,137,1.0,1.0,,forest0,focus,sanity-3-non-add
138,138,1.0,1.0,,forest0,focus,sanity-3-non-add
139,139,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
140,140,1.0,1.0,,forest0,focus,sanity-3-non-add
141,141,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
142,142,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
143,143,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
144,144,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
145,145,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
146,146,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
147,147,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
148,148,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
149,149,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
150,150,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
151,151,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
152,152,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
153,153,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
154,154,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
155,155,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
156,156,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
157,157,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
158,158,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
159,159,1.0,1.0,,forest0,focus,sanity-3-non-add
160,160,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
161,161,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
162,162,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
163,163,1.0,1.0,,forest0,focus,sanity-3-non-add
164,164,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
165,165,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
166,166,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
167,167,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
168,168,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
169,169,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
170,170,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
171,171,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
172,172,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
173,173,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
174,174,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
175,175,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
176,176,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
177,177,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
178,178,1.0,1.0,,forest0,focus,sanity-3-non-add
179,179,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
180,180,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
181,181,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
182,182,1.0,1.0,,forest0,focus,sanity-3-non-add
183,183,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
184,184,1.0,1.0,,forest0,focus,sanity-3-non-add
185,185,1.0,1.0,,forest0,focus,sanity-3-non-add
186,186,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
187,187,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
188,188,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
189,189,1.0,1.0,,forest0,focus,sanity-3-non-add
190,190,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
191,191,1.0,1.0,,forest0,focus,sanity-3-non-add
192,192,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
193,193,0.6666666666666666,0.3333333333333333,,forest0,focus,sanity-3-non-add
194,194,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
195,195,1.0,1.0,,forest0,focus,sanity-3-non-add
196,196,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
197,197,1.0,1.0,,forest0,focus,sanity-3-non-add
198,198,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
199,199,1.0,1.0,,forest0,focus,sanity-3-non-add
200,200,1.0,1.0,,forest0,focus,sanity-3-non-add
201,201,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
202,202,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
203,203,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
204,204,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
205,205,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
206,206,0.3333333333333333,0.6666666666666666,,forest0,focus,sanity-3-non-add
207,207,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
208,208,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
209,209,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
210,210,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
211,211,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
212,212,1.0,1.0,,forest0,focus,sanity-3-non-add
213,213,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
214,214,1.0,0.3333333333333333,,forest0,focus,sanity-3-non-add
215,215,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
216,216,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
217,217,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
218,218,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
219,219,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
220,220,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
221,221,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
222,222,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
223,223,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
224,224,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
225,225,1.0,1.0,,forest0,focus,sanity-3-non-add
226,226,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
227,227,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
228,228,1.0,1.0,,forest0,focus,sanity-3-non-add
229,229,1.0,1.0,,forest0,focus,sanity-3-non-add
230,230,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
231,231,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
232,232,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
233,233,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
234,234,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
235,235,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
236,236,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
237,237,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
238,238,1.0,1.0,,forest0,focus,sanity-3-non-add
